"No.","Time","Source","Destination","Protocol","Length","Info"
"1116","37.429063600","192.168.0.97","140.82.113.3","TLSv1.3","172","Application Data"
"1117","37.429096300","192.168.0.97","140.82.113.3","TLSv1.3","164","Application Data"
"1118","37.429647800","192.168.0.97","140.82.113.3","TLSv1.3","167","Application Data"
"1119","37.442308700","140.82.113.3","192.168.0.97","TCP","60","443  >  49374 [ACK] Seq=942061 Ack=36468 Win=65535 Len=0"
"1120","37.450372100","140.82.113.3","192.168.0.97","TCP","60","443  >  49374 [ACK] Seq=942061 Ack=36571 Win=65535 Len=0"
"1121","37.450372100","140.82.113.3","192.168.0.97","TCP","60","443  >  49374 [ACK] Seq=942061 Ack=36674 Win=65535 Len=0"
"1122","37.450372100","140.82.113.3","192.168.0.97","TCP","60","443  >  49374 [ACK] Seq=942061 Ack=36781 Win=65535 Len=0"
"1123","37.450372100","140.82.113.3","192.168.0.97","TCP","60","443  >  49374 [ACK] Seq=942061 Ack=36886 Win=65535 Len=0"
"1124","37.450372100","140.82.113.3","192.168.0.97","TCP","60","443  >  49374 [ACK] Seq=942061 Ack=36998 Win=65535 Len=0"
"1125","37.450372100","140.82.113.3","192.168.0.97","TCP","60","443  >  49374 [ACK] Seq=942061 Ack=37101 Win=65535 Len=0"
"1126","37.450372100","140.82.113.3","192.168.0.97","TCP","60","443  >  49374 [ACK] Seq=942061 Ack=37203 Win=65535 Len=0"
"1127","37.450372100","140.82.113.3","192.168.0.97","TCP","60","443  >  49374 [ACK] Seq=942061 Ack=37307 Win=65535 Len=0"
"1128","37.450372100","140.82.113.3","192.168.0.97","TCP","60","443  >  49374 [ACK] Seq=942061 Ack=37648 Win=65535 Len=0"
"1129","37.450372100","140.82.113.3","192.168.0.97","TCP","60","443  >  49374 [ACK] Seq=942061 Ack=38106 Win=65535 Len=0"
"1130","37.450372100","140.82.113.3","192.168.0.97","TCP","60","443  >  49374 [ACK] Seq=942061 Ack=38329 Win=65535 Len=0"
"1131","37.479893700","192.168.0.97","140.82.113.3","TLSv1.3","360","Application Data"
"1132","37.479931800","192.168.0.97","140.82.113.3","TLSv1.3","374","Application Data"
"1133","37.480071800","192.168.0.97","140.82.113.3","TLSv1.3","186","Application Data"
"1134","37.480466900","192.168.0.97","140.82.113.3","TLSv1.3","586","Application Data"
"1135","37.498342800","140.82.113.3","192.168.0.97","TCP","60","443  >  49374 [ACK] Seq=942061 Ack=38635 Win=65535 Len=0"
"1136","37.498342800","140.82.113.3","192.168.0.97","TCP","60","443  >  49374 [ACK] Seq=942061 Ack=38955 Win=65535 Len=0"
"1137","37.498342800","140.82.113.3","192.168.0.97","TCP","60","443  >  49374 [ACK] Seq=942061 Ack=39087 Win=65535 Len=0"
"1138","37.498342800","140.82.113.3","192.168.0.97","TCP","60","443  >  49374 [ACK] Seq=942061 Ack=39619 Win=65535 Len=0"
"1139","37.528923000","192.168.0.97","140.82.113.3","TLSv1.3","228","Application Data"
"1140","37.529074400","192.168.0.97","140.82.113.3","TLSv1.3","196","Application Data"
"1141","37.529508300","192.168.0.97","140.82.113.3","TLSv1.3","194","Application Data"
"1142","37.529539100","192.168.0.97","140.82.113.3","TLSv1.3","193","Application Data"
"1143","37.540933800","192.168.0.97","140.82.113.3","TLSv1.3","234","Application Data"
"1144","37.550780300","140.82.113.3","192.168.0.97","TCP","60","443  >  49374 [ACK] Seq=942061 Ack=40214 Win=65535 Len=0"
"1145","37.554001800","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1146","37.554031400","192.168.0.97","140.82.113.3","TCP","54","49374  >  443 [ACK] Seq=40394 Ack=943497 Win=64620 Len=0"
"1147","37.554708400","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1148","37.554708400","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1149","37.554708400","140.82.113.3","192.168.0.97","TLSv1.3","667","Application Data"
"1150","37.554743200","192.168.0.97","140.82.113.3","TCP","54","49374  >  443 [ACK] Seq=40394 Ack=946982 Win=64620 Len=0"
"1151","37.564868400","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1152","37.565413000","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1153","37.565413000","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1154","37.565413000","140.82.113.3","192.168.0.97","TLSv1.3","410","Application Data"
"1155","37.565436100","192.168.0.97","140.82.113.3","TCP","54","49374  >  443 [ACK] Seq=40394 Ack=951646 Win=64620 Len=0"
"1156","37.580788800","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1157","37.581269500","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1158","37.581269500","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1159","37.581269500","140.82.113.3","192.168.0.97","TLSv1.3","1074","Application Data"
"1160","37.581310800","192.168.0.97","140.82.113.3","TCP","54","49374  >  443 [ACK] Seq=40394 Ack=956974 Win=64620 Len=0"
"1161","37.594602700","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1162","37.595142300","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1163","37.595142300","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1164","37.595142300","140.82.113.3","192.168.0.97","TLSv1.3","456","Application Data"
"1165","37.595168700","192.168.0.97","140.82.113.3","TCP","54","49374  >  443 [ACK] Seq=40394 Ack=961684 Win=64620 Len=0"
"1166","37.597605700","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1167","37.598143500","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1168","37.598143500","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1169","37.598143500","140.82.113.3","192.168.0.97","TLSv1.3","481","Application Data"
"1170","37.598178500","192.168.0.97","140.82.113.3","TCP","54","49374  >  443 [ACK] Seq=40394 Ack=966419 Win=64620 Len=0"
"1171","37.602424300","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1172","37.602965100","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1173","37.602965100","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1174","37.602965100","140.82.113.3","192.168.0.97","TLSv1.3","463","Application Data"
"1175","37.602986600","192.168.0.97","140.82.113.3","TCP","54","49374  >  443 [ACK] Seq=40394 Ack=971136 Win=64620 Len=0"
"1176","37.603676800","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1177","37.604169200","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1178","37.604169200","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1179","37.604169200","140.82.113.3","192.168.0.97","TLSv1.3","471","Application Data"
"1180","37.604184200","192.168.0.97","140.82.113.3","TCP","54","49374  >  443 [ACK] Seq=40394 Ack=975861 Win=64620 Len=0"
"1181","37.604859700","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1182","37.605342300","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1183","37.605342300","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1184","37.605342300","140.82.113.3","192.168.0.97","TLSv1.3","372","Application Data"
"1185","37.605360300","192.168.0.97","140.82.113.3","TCP","54","49374  >  443 [ACK] Seq=40394 Ack=980487 Win=64620 Len=0"
"1186","37.607443500","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
