"No.","Time","Source","Destination","Protocol","Length","Info"
"11916","33.353650600","10.1.3.206","185.199.111.133","TCP","54","50755  >  443 [ACK] Seq=6282 Ack=6709739 Win=8191 Len=0"
"11917","33.353733000","10.1.3.206","185.199.111.133","TCP","54","50755  >  443 [ACK] Seq=6282 Ack=6712651 Win=8191 Len=0"
"11918","33.353786400","10.1.3.206","185.199.111.133","TCP","54","50755  >  443 [ACK] Seq=6282 Ack=6715563 Win=8191 Len=0"
"11919","33.353826800","10.1.3.206","185.199.111.133","TCP","54","50755  >  443 [ACK] Seq=6282 Ack=6718475 Win=8191 Len=0"
"11920","33.353879600","10.1.3.206","185.199.111.133","TCP","54","50755  >  443 [ACK] Seq=6282 Ack=6721387 Win=8191 Len=0"
"11921","33.353730500","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=7004013 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 11931]"
"11922","33.353730500","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=7005469 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 11931]"
"11923","33.353730500","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=7006925 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 11931]"
"11924","33.353730500","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=7008381 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 11931]"
"11925","33.353730500","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=7009837 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 11931]"
"11926","33.353730500","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=7011293 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 11931]"
"11927","33.353730500","185.199.111.133","10.1.3.206","TCP","1510","443  >  50755 [ACK] Seq=7012749 Ack=6282 Win=279 Len=1456 [TCP PDU reassembled in 11931]"
