"No.","Time","Source","Destination","Protocol","Length","Info"
"1033","36.254738600","2600:1408:ec00:98b::2506","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","TCP","1514","443  >  49419 [ACK] Seq=936072 Ack=124127 Win=65535 Len=1440 [TCP PDU reassembled in 1037]"
"1034","36.254738600","2600:1408:ec00:98b::2506","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","TCP","1514","443  >  49419 [PSH, ACK] Seq=937512 Ack=124127 Win=65535 Len=1440 [TCP PDU reassembled in 1037]"
"1035","36.254758200","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","2600:1408:ec00:98b::2506","TCP","74","49419  >  443 [ACK] Seq=124169 Ack=938952 Win=64800 Len=0"
"1036","36.255581000","2600:1408:ec00:98b::2506","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","TCP","1514","443  >  49419 [ACK] Seq=938952 Ack=124169 Win=65535 Len=1440 [TCP PDU reassembled in 1037]"
"1037","36.255581000","2600:1408:ec00:98b::2506","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","TLSv1.2","1514","Application Data"
"1038","36.255581000","2600:1408:ec00:98b::2506","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","TCP","1514","443  >  49419 [ACK] Seq=941832 Ack=124169 Win=65535 Len=1440 [TCP PDU reassembled in 1039]"
"1039","36.255581000","2600:1408:ec00:98b::2506","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","TLSv1.2","1514","Application Data"
"1040","36.255632300","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","2600:1408:ec00:98b::2506","TCP","74","49419  >  443 [ACK] Seq=124169 Ack=944712 Win=64800 Len=0"
"1041","36.255681500","2600:1408:ec00:98b::2506","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","TCP","1514","443  >  49419 [ACK] Seq=944712 Ack=124169 Win=65535 Len=1440 [TCP PDU reassembled in 1044]"
"1042","36.255681500","2600:1408:ec00:98b::2506","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","TCP","1514","443  >  49419 [ACK] Seq=946152 Ack=124169 Win=65535 Len=1440 [TCP PDU reassembled in 1044]"
"1043","36.255681500","2600:1408:ec00:98b::2506","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","TCP","1514","443  >  49419 [ACK] Seq=947592 Ack=124169 Win=65535 Len=1440 [TCP PDU reassembled in 1044]"
"1044","36.255681500","2600:1408:ec00:98b::2506","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","TLSv1.2","1514","Application Data"
"1045","36.255700500","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","2600:1408:ec00:98b::2506","TCP","74","49419  >  443 [ACK] Seq=124169 Ack=950472 Win=64800 Len=0"
"1046","36.256758200","2600:1408:ec00:98b::2506","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","TCP","1514","443  >  49419 [ACK] Seq=950472 Ack=124169 Win=65535 Len=1440 [TCP PDU reassembled in 1049]"
"1047","36.256758200","2600:1408:ec00:98b::2506","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","TCP","1514","443  >  49419 [ACK] Seq=951912 Ack=124169 Win=65535 Len=1440 [TCP PDU reassembled in 1049]"
"1048","36.256758200","2600:1408:ec00:98b::2506","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","TCP","1514","443  >  49419 [ACK] Seq=953352 Ack=124169 Win=65535 Len=1440 [TCP PDU reassembled in 1049]"
"1049","36.256758200","2600:1408:ec00:98b::2506","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","TLSv1.2","1514","Application Data"
"1050","36.256758200","2600:1408:ec00:98b::2506","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","TCP","1514","443  >  49419 [ACK] Seq=956232 Ack=124169 Win=65535 Len=1440 [TCP PDU reassembled in 1055]"
"1051","36.256758200","2600:1408:ec00:98b::2506","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","TCP","1514","443  >  49419 [ACK] Seq=957672 Ack=124169 Win=65535 Len=1440 [TCP PDU reassembled in 1055]"
"1052","36.256758200","2600:1408:ec00:98b::2506","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","TCP","1514","443  >  49419 [PSH, ACK] Seq=959112 Ack=124169 Win=65535 Len=1440 [TCP PDU reassembled in 1055]"
"1053","36.256808100","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","2600:1408:ec00:98b::2506","TCP","74","49419  >  443 [ACK] Seq=124169 Ack=960552 Win=64800 Len=0"
"1054","36.257212800","2600:1408:ec00:98b::2506","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","TCP","1514","443  >  49419 [ACK] Seq=960552 Ack=124169 Win=65535 Len=1440 [TCP PDU reassembled in 1055]"
"1055","36.257212800","2600:1408:ec00:98b::2506","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","TLSv1.2","1514","Application Data"
"1056","36.257212800","2600:1408:ec00:98b::2506","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","TCP","1514","443  >  49419 [ACK] Seq=963432 Ack=124169 Win=65535 Len=1440 [TCP PDU reassembled in 1061]"
"1057","36.257212800","2600:1408:ec00:98b::2506","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","TCP","1514","443  >  49419 [ACK] Seq=964872 Ack=124169 Win=65535 Len=1440 [TCP PDU reassembled in 1061]"
"1058","36.257240600","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","2600:1408:ec00:98b::2506","TCP","74","49419  >  443 [ACK] Seq=124169 Ack=966312 Win=64800 Len=0"
"1059","36.257620700","2600:1408:ec00:98b::2506","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","TCP","1514","443  >  49419 [ACK] Seq=966312 Ack=124169 Win=65535 Len=1440 [TCP PDU reassembled in 1061]"
"1060","36.257620700","2600:1408:ec00:98b::2506","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","TCP","1514","443  >  49419 [ACK] Seq=967752 Ack=124169 Win=65535 Len=1440 [TCP PDU reassembled in 1061]"
"1061","36.257620700","2600:1408:ec00:98b::2506","2600:8805:3c0a:8a00:a406:d8f:f43b:e801","TLSv1.2","581","Application Data"
